data,conta,tipo,categoria,valor,forma_pagamento,descricao
2024-11-24,Mdias,Saída,Folha de Pagamento,38843,TED,Pagamento
2024-03-24,Zov,Entrada,Antecipação,25557,PIX,Recebimento
2024-09-26,Zov,Entrada,Antecipação,17692,Dinheiro,Recebimento
2024-02-26,Mdias,Saída,Fornecedor,20839,PIX,Pagamento
2024-07-04,Papaya,Entrada,Outros Recebimentos,49016,TED,Recebimento
2024-06-01,Papaya,Entrada,Outros Recebimentos,35704,Cartão,Recebimento
2024-07-12,Mdias,Saída,Operacional,10031,Boleto,Pagamento
2024-02-18,Papaya,Entrada,Recebimento Clientes,6858,Cartão,Recebimento
2024-03-23,Zov,Entrada,Recebimento Clientes,5647,Cartão,Recebimento
2024-04-04,Papaya,Saída,Operacional,36651,Dinheiro,Pagamento
2024-03-25,Papaya,Saída,Folha de Pagamento,23123,TED,Pagamento
2024-04-01,Zov,Entrada,Outros Recebimentos,39013,Boleto,Recebimento
2024-12-13,Zov,Entrada,Antecipação,6370,Dinheiro,Recebimento
2024-07-11,Mdias,Saída,Fornecedor,482,TED,Pagamento
2024-09-26,Mdias,Saída,Marketing,15625,TED,Pagamento
2024-06-10,Mdias,Entrada,Outros Recebimentos,35789,TED,Recebimento
2024-03-22,Zov,Entrada,Antecipação,29461,Cartão,Recebimento
2024-04-12,Zov,Saída,Marketing,18880,Dinheiro,Pagamento
2024-10-04,Mdias,Entrada,Outros Recebimentos,34865,Boleto,Recebimento
2024-08-19,Papaya,Entrada,Recebimento Clientes,10775,Dinheiro,Recebimento
2024-03-02,Zov,Saída,Folha de Pagamento,34673,PIX,Pagamento
2024-08-01,Mdias,Entrada,Recebimento Clientes,9462,TED,Recebimento
2024-03-20,Papaya,Entrada,Recebimento Clientes,16094,TED,Recebimento
2024-01-08,Zov,Entrada,Recebimento Clientes,32010,Boleto,Recebimento
2024-11-04,Papaya,Saída,Folha de Pagamento,1797,TED,Pagamento
2024-03-09,Mdias,Saída,Operacional,7110,Cartão,Pagamento
2024-12-22,Mdias,Saída,Marketing,36289,PIX,Pagamento
2024-05-28,Zov,Saída,Impostos,28084,Cartão,Pagamento
2024-01-26,Papaya,Saída,Folha de Pagamento,28171,Dinheiro,Pagamento
2024-11-25,Mdias,Saída,Marketing,24517,PIX,Pagamento
2024-06-22,Papaya,Saída,Fornecedor,25376,TED,Pagamento
2024-01-24,Papaya,Entrada,Antecipação,23675,Cartão,Recebimento
2024-02-17,Zov,Entrada,Outros Recebimentos,42757,Cartão,Recebimento
2024-11-25,Zov,Entrada,Recebimento Clientes,39895,PIX,Recebimento
2024-01-16,Papaya,Saída,Operacional,20652,Cartão,Pagamento
2024-07-08,Papaya,Saída,Folha de Pagamento,35359,Cartão,Pagamento
2024-09-12,Mdias,Saída,Marketing,18136,Dinheiro,Pagamento
2024-03-15,Zov,Entrada,Antecipação,2528,Cartão,Recebimento
2024-09-01,Zov,Entrada,Recebimento Clientes,20629,Boleto,Recebimento
2024-11-10,Mdias,Saída,Marketing,34205,PIX,Pagamento
2024-05-10,Papaya,Entrada,Outros Recebimentos,15199,TED,Recebimento
2024-12-07,Papaya,Saída,Operacional,26614,Boleto,Pagamento
2024-09-09,Mdias,Entrada,Recebimento Clientes,3754,Dinheiro,Recebimento
2024-07-19,Zov,Saída,Operacional,9800,PIX,Pagamento
2024-02-02,Papaya,Entrada,Antecipação,11542,Cartão,Recebimento
2024-07-04,Zov,Entrada,Recebimento Clientes,17844,TED,Recebimento
2024-04-23,Zov,Saída,Impostos,35341,Dinheiro,Pagamento
2024-08-14,Mdias,Saída,Marketing,10050,Cartão,Pagamento
2024-04-17,Mdias,Entrada,Outros Recebimentos,43651,Cartão,Recebimento
2024-05-09,Zov,Saída,Operacional,33489,Dinheiro,Pagamento
2024-08-03,Mdias,Entrada,Outros Recebimentos,4773,Cartão,Recebimento
2024-05-18,Zov,Saída,Impostos,620,Cartão,Pagamento
2024-08-22,Mdias,Saída,Folha de Pagamento,19439,Dinheiro,Pagamento
2024-07-11,Mdias,Saída,Marketing,21443,TED,Pagamento
2024-09-25,Papaya,Saída,Operacional,28101,PIX,Pagamento
2024-03-02,Mdias,Saída,Operacional,19697,Boleto,Pagamento
2024-11-17,Mdias,Saída,Folha de Pagamento,22104,Cartão,Pagamento
2024-06-17,Mdias,Saída,Marketing,20535,Cartão,Pagamento
2024-04-09,Papaya,Saída,Marketing,13600,PIX,Pagamento
2024-11-03,Papaya,Saída,Operacional,35151,Cartão,Pagamento
2024-09-13,Mdias,Entrada,Outros Recebimentos,6800,Cartão,Recebimento
2024-09-17,Papaya,Entrada,Antecipação,4564,TED,Recebimento
2024-02-17,Papaya,Saída,Operacional,29446,Cartão,Pagamento
2024-08-26,Mdias,Saída,Fornecedor,5950,PIX,Pagamento
2024-01-21,Zov,Saída,Impostos,9719,Boleto,Pagamento
2024-04-04,Mdias,Entrada,Outros Recebimentos,40355,TED,Recebimento
2024-05-15,Zov,Saída,Fornecedor,26550,PIX,Pagamento
2024-08-22,Papaya,Entrada,Recebimento Clientes,24751,Dinheiro,Recebimento
2024-05-25,Papaya,Entrada,Antecipação,35038,PIX,Recebimento
2024-05-27,Papaya,Saída,Operacional,26473,Boleto,Pagamento
2024-12-09,Papaya,Saída,Folha de Pagamento,17909,Boleto,Pagamento
2024-01-17,Mdias,Saída,Operacional,28210,Cartão,Pagamento
2024-02-03,Mdias,Entrada,Recebimento Clientes,9649,Boleto,Recebimento
2024-12-08,Zov,Saída,Impostos,31942,Dinheiro,Pagamento
2024-08-01,Papaya,Entrada,Recebimento Clientes,20425,PIX,Recebimento
2024-05-16,Zov,Saída,Folha de Pagamento,32914,TED,Pagamento
2024-04-21,Mdias,Entrada,Recebimento Clientes,28136,Boleto,Recebimento
2024-12-15,Mdias,Entrada,Recebimento Clientes,1760,Boleto,Recebimento
2024-10-09,Mdias,Entrada,Recebimento Clientes,41647,Boleto,Recebimento
2024-10-13,Zov,Saída,Folha de Pagamento,22081,Dinheiro,Pagamento
2024-02-10,Zov,Entrada,Recebimento Clientes,25684,PIX,Recebimento
2024-09-19,Papaya,Entrada,Outros Recebimentos,47160,TED,Recebimento
2024-02-15,Zov,Entrada,Antecipação,18480,PIX,Recebimento
2024-03-27,Zov,Entrada,Antecipação,14665,Boleto,Recebimento
2024-03-10,Papaya,Saída,Marketing,9875,Dinheiro,Pagamento
2024-01-20,Mdias,Saída,Operacional,15773,Boleto,Pagamento
2024-08-26,Zov,Saída,Operacional,36215,Boleto,Pagamento
2024-12-08,Mdias,Entrada,Outros Recebimentos,39475,Boleto,Recebimento
2024-10-21,Papaya,Entrada,Recebimento Clientes,38352,Cartão,Recebimento
2024-01-15,Mdias,Entrada,Antecipação,36499,Boleto,Recebimento
2024-04-05,Papaya,Entrada,Outros Recebimentos,16888,Cartão,Recebimento
2024-03-14,Mdias,Saída,Operacional,29249,TED,Pagamento
2024-05-07,Mdias,Saída,Fornecedor,31625,TED,Pagamento
2024-06-12,Mdias,Entrada,Antecipação,47851,TED,Recebimento
2024-10-25,Zov,Entrada,Antecipação,39230,Dinheiro,Recebimento
2024-02-22,Papaya,Entrada,Recebimento Clientes,41683,Cartão,Recebimento
2024-12-23,Zov,Entrada,Recebimento Clientes,29734,Cartão,Recebimento
2024-11-13,Mdias,Saída,Operacional,28495,Dinheiro,Pagamento
2024-08-28,Papaya,Entrada,Outros Recebimentos,9042,Dinheiro,Recebimento
2024-04-14,Zov,Saída,Operacional,6575,PIX,Pagamento
2024-11-13,Mdias,Saída,Fornecedor,5950,Cartão,Pagamento
2024-04-17,Mdias,Entrada,Recebimento Clientes,42533,Cartão,Recebimento
2024-01-07,Papaya,Saída,Impostos,11263,PIX,Pagamento
2024-03-08,Mdias,Entrada,Recebimento Clientes,42938,Boleto,Recebimento
2024-03-24,Mdias,Saída,Folha de Pagamento,16757,PIX,Pagamento
2024-01-21,Papaya,Saída,Marketing,32964,PIX,Pagamento
2024-09-11,Zov,Saída,Operacional,19925,Boleto,Pagamento
2024-09-11,Mdias,Entrada,Outros Recebimentos,19120,Cartão,Recebimento
2024-04-23,Papaya,Entrada,Outros Recebimentos,34418,Dinheiro,Recebimento
2024-03-16,Papaya,Entrada,Recebimento Clientes,18216,TED,Recebimento
2024-02-07,Papaya,Entrada,Antecipação,6218,Boleto,Recebimento
2024-04-04,Mdias,Saída,Folha de Pagamento,1005,Cartão,Pagamento
2024-02-08,Mdias,Saída,Marketing,8663,Boleto,Pagamento
2024-01-20,Papaya,Saída,Folha de Pagamento,39904,TED,Pagamento
2024-05-06,Mdias,Entrada,Recebimento Clientes,42484,Cartão,Recebimento
2024-01-21,Mdias,Saída,Marketing,13327,TED,Pagamento
2024-03-23,Mdias,Saída,Impostos,28749,TED,Pagamento
2024-02-16,Zov,Saída,Marketing,18834,Cartão,Pagamento
2024-08-23,Papaya,Entrada,Antecipação,33429,PIX,Recebimento
2024-01-21,Mdias,Entrada,Antecipação,27339,Dinheiro,Recebimento
2024-07-23,Zov,Saída,Folha de Pagamento,13200,TED,Pagamento
2024-12-20,Zov,Saída,Folha de Pagamento,4692,Boleto,Pagamento
2024-01-03,Papaya,Saída,Folha de Pagamento,20324,PIX,Pagamento
2024-09-20,Mdias,Saída,Marketing,14180,Dinheiro,Pagamento
2024-07-13,Papaya,Saída,Impostos,4951,Boleto,Pagamento
2024-02-09,Zov,Saída,Marketing,27560,TED,Pagamento
2024-08-09,Zov,Saída,Operacional,9321,Boleto,Pagamento
2024-09-02,Papaya,Saída,Fornecedor,21174,Cartão,Pagamento
2024-11-10,Mdias,Saída,Marketing,14636,Cartão,Pagamento
2024-02-24,Mdias,Entrada,Recebimento Clientes,13775,Dinheiro,Recebimento
2024-05-28,Zov,Saída,Marketing,33413,PIX,Pagamento
2024-11-02,Zov,Saída,Impostos,6817,PIX,Pagamento
2024-01-25,Papaya,Saída,Marketing,40278,Cartão,Pagamento
2024-03-23,Zov,Entrada,Recebimento Clientes,11649,Dinheiro,Recebimento
2024-11-12,Mdias,Saída,Marketing,38803,PIX,Pagamento
2024-09-18,Papaya,Entrada,Recebimento Clientes,34253,Cartão,Recebimento
2024-01-22,Mdias,Saída,Operacional,5756,PIX,Pagamento
2024-11-01,Papaya,Entrada,Recebimento Clientes,16539,PIX,Recebimento
2024-02-01,Papaya,Saída,Folha de Pagamento,6375,Boleto,Pagamento
2024-10-25,Mdias,Entrada,Antecipação,37013,Dinheiro,Recebimento
2024-02-25,Papaya,Saída,Folha de Pagamento,17448,Dinheiro,Pagamento
2024-04-21,Mdias,Saída,Operacional,19387,TED,Pagamento
2024-07-13,Papaya,Entrada,Outros Recebimentos,14570,TED,Recebimento
2024-12-11,Mdias,Saída,Impostos,31328,TED,Pagamento
2024-06-19,Papaya,Saída,Operacional,28409,Cartão,Pagamento
2024-04-23,Mdias,Entrada,Outros Recebimentos,40190,Dinheiro,Recebimento
2024-06-25,Mdias,Entrada,Outros Recebimentos,12815,Dinheiro,Recebimento
2024-10-21,Papaya,Entrada,Antecipação,44631,Boleto,Recebimento
2024-04-27,Papaya,Saída,Impostos,9456,PIX,Pagamento
2024-10-14,Zov,Entrada,Outros Recebimentos,40281,Dinheiro,Recebimento
2024-04-05,Papaya,Entrada,Antecipação,43297,Cartão,Recebimento
2024-12-19,Zov,Saída,Folha de Pagamento,39609,Dinheiro,Pagamento
2024-02-13,Mdias,Saída,Impostos,16557,PIX,Pagamento
2024-11-18,Mdias,Saída,Folha de Pagamento,2327,TED,Pagamento
2024-06-05,Zov,Entrada,Outros Recebimentos,18339,Boleto,Recebimento
2024-06-09,Papaya,Entrada,Antecipação,39969,Dinheiro,Recebimento
2024-12-13,Papaya,Entrada,Outros Recebimentos,42460,PIX,Recebimento
2024-04-24,Zov,Saída,Impostos,23969,Cartão,Pagamento
2024-06-15,Papaya,Entrada,Outros Recebimentos,9644,Cartão,Recebimento
2024-05-06,Mdias,Entrada,Recebimento Clientes,48002,Boleto,Recebimento
2024-09-22,Zov,Entrada,Outros Recebimentos,2400,PIX,Recebimento
2024-11-18,Mdias,Saída,Operacional,32755,Boleto,Pagamento
2024-12-11,Zov,Saída,Folha de Pagamento,32024,Cartão,Pagamento
2024-08-24,Mdias,Saída,Operacional,9386,TED,Pagamento
2024-01-15,Mdias,Saída,Marketing,9619,Dinheiro,Pagamento
2024-06-26,Mdias,Entrada,Antecipação,38142,PIX,Recebimento
2024-03-26,Zov,Entrada,Recebimento Clientes,35743,Dinheiro,Recebimento
2024-11-09,Papaya,Saída,Marketing,30467,Cartão,Pagamento
2024-01-16,Mdias,Saída,Fornecedor,1525,Dinheiro,Pagamento
2024-09-05,Zov,Entrada,Outros Recebimentos,48900,Boleto,Recebimento
2024-12-28,Papaya,Entrada,Recebimento Clientes,4666,PIX,Recebimento
2024-11-02,Mdias,Entrada,Outros Recebimentos,33686,PIX,Recebimento
2024-06-19,Mdias,Entrada,Antecipação,45515,TED,Recebimento
2024-11-03,Mdias,Saída,Folha de Pagamento,14893,Dinheiro,Pagamento
2024-08-27,Zov,Saída,Impostos,20134,PIX,Pagamento
2024-01-23,Mdias,Saída,Operacional,25684,Cartão,Pagamento
2024-03-20,Zov,Saída,Fornecedor,29250,Boleto,Pagamento
2024-10-21,Papaya,Saída,Impostos,28929,Boleto,Pagamento
2024-09-02,Mdias,Entrada,Recebimento Clientes,35032,Cartão,Recebimento
2024-11-10,Mdias,Entrada,Recebimento Clientes,8233,PIX,Recebimento
2024-12-08,Zov,Saída,Operacional,36014,Cartão,Pagamento
2024-05-03,Zov,Saída,Folha de Pagamento,30269,Boleto,Pagamento
2024-12-05,Zov,Saída,Folha de Pagamento,20673,Dinheiro,Pagamento
2024-06-18,Mdias,Entrada,Recebimento Clientes,27821,Dinheiro,Recebimento
2024-12-22,Zov,Entrada,Antecipação,34966,Dinheiro,Recebimento
2024-05-14,Mdias,Saída,Operacional,40145,PIX,Pagamento
2024-02-22,Zov,Saída,Impostos,12006,Cartão,Pagamento
2024-01-02,Zov,Entrada,Antecipação,3108,Dinheiro,Recebimento
2024-02-26,Mdias,Saída,Fornecedor,37550,Dinheiro,Pagamento
2024-12-28,Zov,Saída,Impostos,32814,Dinheiro,Pagamento
2024-04-07,Mdias,Entrada,Outros Recebimentos,19937,PIX,Recebimento
2024-03-18,Zov,Saída,Impostos,21324,Boleto,Pagamento
2024-01-17,Papaya,Entrada,Recebimento Clientes,6521,Cartão,Recebimento
2024-06-12,Mdias,Saída,Fornecedor,10421,Cartão,Pagamento
2024-12-23,Papaya,Saída,Operacional,25228,Boleto,Pagamento
2024-04-25,Mdias,Entrada,Recebimento Clientes,26833,TED,Recebimento
2024-11-14,Mdias,Saída,Marketing,23304,PIX,Pagamento
2024-06-07,Mdias,Saída,Operacional,28695,Boleto,Pagamento
2024-08-14,Zov,Saída,Impostos,33925,TED,Pagamento
2024-02-10,Mdias,Entrada,Antecipação,43836,Cartão,Recebimento
2024-12-08,Mdias,Entrada,Antecipação,14625,PIX,Recebimento
2024-12-01,Zov,Entrada,Outros Recebimentos,25542,PIX,Recebimento
2024-09-17,Papaya,Saída,Operacional,35365,Cartão,Pagamento
2024-11-27,Mdias,Entrada,Recebimento Clientes,45535,Cartão,Recebimento
2024-06-04,Zov,Saída,Folha de Pagamento,18514,PIX,Pagamento
2024-01-06,Papaya,Entrada,Outros Recebimentos,41324,Boleto,Recebimento
2024-05-22,Papaya,Entrada,Outros Recebimentos,29003,Boleto,Recebimento
2024-04-02,Zov,Entrada,Recebimento Clientes,6160,Boleto,Recebimento
2024-01-15,Zov,Entrada,Outros Recebimentos,1848,PIX,Recebimento
2024-03-12,Papaya,Entrada,Recebimento Clientes,35775,Dinheiro,Recebimento
2024-06-02,Papaya,Entrada,Outros Recebimentos,34227,Boleto,Recebimento
2024-08-19,Papaya,Saída,Marketing,32119,Cartão,Pagamento
2024-01-27,Papaya,Entrada,Outros Recebimentos,28958,Dinheiro,Recebimento
2024-12-02,Papaya,Saída,Fornecedor,1016,PIX,Pagamento
2024-12-15,Papaya,Saída,Fornecedor,31452,PIX,Pagamento
2024-12-18,Mdias,Entrada,Antecipação,43501,Boleto,Recebimento
2024-08-11,Zov,Entrada,Recebimento Clientes,18869,Dinheiro,Recebimento
2024-12-08,Papaya,Saída,Marketing,19411,Boleto,Pagamento
2024-02-20,Mdias,Saída,Folha de Pagamento,24108,Cartão,Pagamento
2024-02-26,Papaya,Entrada,Outros Recebimentos,4992,Dinheiro,Recebimento
2024-10-16,Papaya,Entrada,Antecipação,32373,Cartão,Recebimento
2024-11-09,Mdias,Saída,Impostos,12625,Dinheiro,Pagamento
2024-08-09,Zov,Entrada,Outros Recebimentos,11790,TED,Recebimento
2024-01-17,Zov,Entrada,Recebimento Clientes,18950,Boleto,Recebimento
2024-04-03,Mdias,Entrada,Antecipação,6412,Boleto,Recebimento
2024-06-03,Mdias,Saída,Marketing,3464,Dinheiro,Pagamento
2024-03-25,Mdias,Entrada,Recebimento Clientes,13763,Dinheiro,Recebimento
2024-07-20,Papaya,Saída,Folha de Pagamento,27969,Dinheiro,Pagamento
2024-09-15,Zov,Saída,Fornecedor,21290,PIX,Pagamento
2024-11-07,Zov,Saída,Folha de Pagamento,28376,TED,Pagamento
2024-08-11,Zov,Entrada,Recebimento Clientes,43011,Dinheiro,Recebimento
2024-09-05,Papaya,Saída,Operacional,40159,Cartão,Pagamento
2024-10-13,Zov,Saída,Impostos,24138,PIX,Pagamento
2024-08-06,Zov,Entrada,Recebimento Clientes,37498,TED,Recebimento
2024-08-15,Papaya,Saída,Impostos,863,Boleto,Pagamento
2024-02-22,Zov,Saída,Fornecedor,5188,Dinheiro,Pagamento
2024-10-12,Papaya,Entrada,Outros Recebimentos,36581,Cartão,Recebimento
2024-07-03,Mdias,Saída,Marketing,18678,TED,Pagamento
2024-03-28,Mdias,Entrada,Outros Recebimentos,48351,Dinheiro,Recebimento
2024-11-16,Mdias,Saída,Marketing,17643,Cartão,Pagamento
2024-07-07,Mdias,Saída,Operacional,15607,Cartão,Pagamento
2024-07-03,Papaya,Saída,Folha de Pagamento,11933,Boleto,Pagamento
2024-05-04,Zov,Entrada,Recebimento Clientes,5022,Dinheiro,Recebimento
2024-11-11,Zov,Saída,Operacional,36776,TED,Pagamento
2024-09-25,Mdias,Entrada,Antecipação,44977,PIX,Recebimento
2024-11-26,Mdias,Saída,Operacional,25240,Cartão,Pagamento
2024-07-17,Papaya,Saída,Marketing,38900,TED,Pagamento
2024-12-01,Papaya,Saída,Folha de Pagamento,30656,TED,Pagamento
2024-03-09,Zov,Entrada,Antecipação,8120,Boleto,Recebimento
2024-11-20,Zov,Saída,Fornecedor,4513,PIX,Pagamento
2024-03-28,Mdias,Entrada,Antecipação,22602,PIX,Recebimento
2024-08-24,Mdias,Saída,Marketing,32699,Dinheiro,Pagamento
2024-08-13,Zov,Entrada,Antecipação,23921,Boleto,Recebimento
2024-05-27,Papaya,Entrada,Outros Recebimentos,43945,Cartão,Recebimento
2024-03-18,Zov,Saída,Fornecedor,28994,Boleto,Pagamento
2024-12-07,Papaya,Saída,Folha de Pagamento,12455,PIX,Pagamento
2024-09-19,Papaya,Saída,Impostos,22686,Cartão,Pagamento
2024-08-20,Mdias,Entrada,Recebimento Clientes,18318,TED,Recebimento
2024-07-23,Mdias,Entrada,Recebimento Clientes,3353,PIX,Recebimento
2024-07-17,Papaya,Entrada,Antecipação,40787,Cartão,Recebimento
2024-07-05,Mdias,Entrada,Recebimento Clientes,17823,Dinheiro,Recebimento
2024-02-06,Mdias,Saída,Operacional,26892,Cartão,Pagamento
2024-07-14,Zov,Saída,Folha de Pagamento,14485,TED,Pagamento
2024-09-17,Papaya,Saída,Fornecedor,13514,Dinheiro,Pagamento
2024-10-04,Zov,Entrada,Antecipação,10031,TED,Recebimento
2024-09-02,Papaya,Saída,Marketing,23667,TED,Pagamento
2024-07-20,Papaya,Entrada,Outros Recebimentos,43930,Dinheiro,Recebimento
2024-02-25,Zov,Saída,Fornecedor,38797,Cartão,Pagamento
2024-06-25,Zov,Entrada,Outros Recebimentos,30128,Dinheiro,Recebimento
2024-08-10,Papaya,Entrada,Outros Recebimentos,37959,Cartão,Recebimento
2024-12-23,Zov,Entrada,Outros Recebimentos,38020,Cartão,Recebimento
2024-06-20,Mdias,Saída,Marketing,21135,TED,Pagamento
2024-01-25,Mdias,Entrada,Recebimento Clientes,29348,PIX,Recebimento
2024-01-09,Zov,Saída,Operacional,23400,Boleto,Pagamento
2024-02-06,Zov,Entrada,Outros Recebimentos,11573,TED,Recebimento
2024-04-21,Zov,Saída,Impostos,2854,Dinheiro,Pagamento
2024-01-19,Papaya,Entrada,Antecipação,13066,Cartão,Recebimento
2024-07-11,Papaya,Entrada,Antecipação,46299,PIX,Recebimento
2024-09-07,Zov,Entrada,Antecipação,25963,Dinheiro,Recebimento
2024-11-17,Mdias,Saída,Marketing,11560,Dinheiro,Pagamento
2024-08-01,Mdias,Saída,Folha de Pagamento,11171,Dinheiro,Pagamento
2024-02-08,Zov,Entrada,Outros Recebimentos,28835,TED,Recebimento
2024-10-01,Papaya,Entrada,Outros Recebimentos,45570,Dinheiro,Recebimento
2024-08-01,Zov,Saída,Folha de Pagamento,3233,PIX,Pagamento
2024-03-23,Mdias,Entrada,Outros Recebimentos,10519,TED,Recebimento
2024-04-12,Zov,Entrada,Recebimento Clientes,6237,Cartão,Recebimento
2024-06-06,Mdias,Saída,Fornecedor,21394,PIX,Pagamento
2024-08-19,Papaya,Entrada,Recebimento Clientes,43347,TED,Recebimento
2024-01-17,Zov,Entrada,Outros Recebimentos,49923,Boleto,Recebimento
2024-03-20,Zov,Saída,Fornecedor,29488,Cartão,Pagamento
2024-12-25,Zov,Saída,Marketing,29378,PIX,Pagamento
2024-05-14,Zov,Entrada,Recebimento Clientes,20758,Boleto,Recebimento
2024-09-17,Mdias,Saída,Impostos,3113,PIX,Pagamento
2024-01-17,Papaya,Saída,Marketing,34806,TED,Pagamento
2024-08-07,Papaya,Saída,Operacional,4917,TED,Pagamento
2024-05-25,Papaya,Entrada,Outros Recebimentos,13416,Dinheiro,Recebimento
2024-08-21,Zov,Saída,Fornecedor,32369,TED,Pagamento
2024-10-21,Papaya,Entrada,Recebimento Clientes,1021,Boleto,Recebimento
2024-12-13,Papaya,Saída,Folha de Pagamento,28450,Boleto,Pagamento
2024-08-22,Papaya,Saída,Folha de Pagamento,644,Dinheiro,Pagamento
2024-07-03,Mdias,Saída,Marketing,9390,TED,Pagamento
2024-04-03,Papaya,Saída,Folha de Pagamento,39070,Cartão,Pagamento
2024-10-16,Papaya,Saída,Fornecedor,27676,Cartão,Pagamento
2024-02-19,Zov,Saída,Folha de Pagamento,436,Boleto,Pagamento
2024-06-15,Papaya,Entrada,Antecipação,21071,Cartão,Recebimento
2024-05-22,Mdias,Entrada,Antecipação,12976,TED,Recebimento
2024-08-04,Mdias,Entrada,Recebimento Clientes,37563,PIX,Recebimento
2024-01-23,Zov,Entrada,Outros Recebimentos,13720,TED,Recebimento
2024-04-18,Mdias,Saída,Impostos,33000,TED,Pagamento
2024-06-03,Papaya,Entrada,Recebimento Clientes,29173,Cartão,Recebimento
2024-05-28,Mdias,Entrada,Outros Recebimentos,50171,Boleto,Recebimento
2024-03-15,Papaya,Entrada,Antecipação,33969,Cartão,Recebimento
2024-07-13,Zov,Entrada,Outros Recebimentos,23928,TED,Recebimento
2024-08-09,Zov,Entrada,Antecipação,31891,Boleto,Recebimento
2024-01-16,Zov,Saída,Impostos,37586,TED,Pagamento
2024-07-23,Papaya,Saída,Marketing,28048,Boleto,Pagamento
2024-05-28,Mdias,Saída,Impostos,35308,TED,Pagamento
2024-12-24,Zov,Saída,Marketing,20029,TED,Pagamento
2024-10-03,Zov,Saída,Fornecedor,38714,Cartão,Pagamento
2024-02-23,Mdias,Entrada,Antecipação,13403,TED,Recebimento
2024-01-02,Mdias,Saída,Folha de Pagamento,38865,Boleto,Pagamento
2024-11-20,Mdias,Entrada,Recebimento Clientes,21608,Dinheiro,Recebimento
2024-09-28,Papaya,Entrada,Outros Recebimentos,20200,Boleto,Recebimento
2024-07-25,Papaya,Entrada,Recebimento Clientes,24482,TED,Recebimento
2024-02-20,Zov,Entrada,Recebimento Clientes,25109,PIX,Recebimento
2024-03-23,Mdias,Entrada,Antecipação,44879,Boleto,Recebimento
2024-03-18,Mdias,Saída,Fornecedor,1694,TED,Pagamento
2024-10-17,Zov,Entrada,Outros Recebimentos,19177,Dinheiro,Recebimento
2024-12-07,Mdias,Entrada,Antecipação,34506,Cartão,Recebimento
2024-07-04,Mdias,Entrada,Recebimento Clientes,4187,Dinheiro,Recebimento
2024-01-13,Zov,Saída,Impostos,27249,Dinheiro,Pagamento
2024-06-03,Mdias,Saída,Fornecedor,32347,Cartão,Pagamento
2024-10-23,Papaya,Entrada,Outros Recebimentos,3018,Cartão,Recebimento
2024-11-26,Papaya,Entrada,Antecipação,12068,Boleto,Recebimento
2024-03-15,Mdias,Saída,Folha de Pagamento,5658,PIX,Pagamento
2024-05-19,Zov,Saída,Impostos,8804,Dinheiro,Pagamento
2024-09-02,Mdias,Entrada,Recebimento Clientes,35666,Cartão,Recebimento
2024-06-16,Zov,Entrada,Antecipação,28948,Boleto,Recebimento
2024-09-16,Papaya,Entrada,Recebimento Clientes,36211,PIX,Recebimento
2024-06-04,Zov,Saída,Impostos,39489,Boleto,Pagamento
2024-06-21,Papaya,Entrada,Antecipação,26332,PIX,Recebimento
2024-02-21,Zov,Entrada,Recebimento Clientes,30609,TED,Recebimento
2024-08-25,Zov,Entrada,Outros Recebimentos,7504,PIX,Recebimento
2024-03-09,Mdias,Saída,Marketing,14991,TED,Pagamento
2024-06-27,Zov,Entrada,Recebimento Clientes,572,TED,Recebimento
2024-02-23,Zov,Saída,Impostos,5614,TED,Pagamento
